row_id,category,true_label,model_label,reasoning,model_raw,latency_ms
16031,Tools_and_Home_Improvement_5,CG,CG,"SIGNALS: Text truncates mid-sentence with no closing thought, suspiciously short, no personal context or scenario, generic praise JUSTIFICATION: The review is abruptly cut off mid-sentence, extremely brief, lacks personal context, and uses generic language about product features without specific details.","CG
SIGNALS: Text truncates mid-sentence with no closing thought, suspiciously short, no personal context or scenario, generic praise
JUSTIFICATION: The review is abruptly cut off mid-sentence, extremely brief, lacks personal context, and uses generic language about product features without specific details.",6378
20627,Pet_Supplies_5,OR,OR,"Typos, informal spelling, and genuine personal context (dog's age, specific use case) align with OR signals.","OR
Typos, informal spelling, and genuine personal context (dog's age, specific use case) align with OR signals.",7437
30100,Books_5,CG,CG,"SIGNALS: Text truncates mid-sentence with no closing thought, oddly formal tone (""I am very happy I did"") JUSTIFICATION: The review cuts off mid-sentence and uses overly formal phrasing, both strong indicators of computer-generated text.","CG
SIGNALS: Text truncates mid-sentence with no closing thought, oddly formal tone (""I am very happy I did"")
JUSTIFICATION: The review cuts off mid-sentence and uses overly formal phrasing, both strong indicators of computer-generated text.",6139
6134,Sports_and_Outdoors_5,CG,CG,"SIGNALS: Generic praise interchangeable with any product in category, Recurring filler phrases that appear templated across many reviews, Text truncates mid-sentence with no closing thought, No concrete use case or personal detail JUSTIFICATION: The review contains generic praise, templated filler phrases (""I bought this for a friend""), and a truncated sentence, all strong indicators of being computer-generated.","CG  
SIGNALS: Generic praise interchangeable with any product in category, Recurring filler phrases that appear templated across many reviews, Text truncates mid-sentence with no closing thought, No concrete use case or personal detail  
JUSTIFICATION: The review contains generic praise, templated filler phrases (""I bought this for a friend""), and a truncated sentence, all strong indicators of being computer-generated.",11980
410,Home_and_Kitchen_5,CG,CG,"SIGNALS: Suspiciously short (under 10 words) or long (multi-paragraph for simple product), Text truncates mid-sentence with no closing thought, Generic praise interchangeable with any product in category, Keyword-stuffed phrasing no human would naturally write JUSTIFICATION: The review is abruptly truncated mid-sentence, uses generic praise, and repeats ""sharp"" in a way that suggests keyword stuffing rather than genuine experience.","CG
SIGNALS: Suspiciously short (under 10 words) or long (multi-paragraph for simple product), Text truncates mid-sentence with no closing thought, Generic praise interchangeable with any product in category, Keyword-stuffed phrasing no human would naturally write
JUSTIFICATION: The review is abruptly truncated mid-sentence, uses generic praise, and repeats ""sharp"" in a way that suggests keyword stuffing rather than genuine experience.",7632
24873,Kindle_Store_5,OR,UNPARSEABLE,"SIGNALS: Genuine enthusiasm with author-specific or product-specific references, Typos, informal spelling, or grammatical imperfections consistent with casual human writing JUSTIFICATION: The review includes specific character names (Ezra, Lex) and personal anticipation for a future release, indicating genuine engagement, alongside informal phrasing and possible typos (""BEAST"" in all caps).","LABEL: OR  
SIGNALS: Genuine enthusiasm with author-specific or product-specific references, Typos, informal spelling, or grammatical imperfections consistent with casual human writing  
JUSTIFICATION: The review includes specific character names (Ezra, Lex) and personal anticipation for a future release, indicating genuine engagement, alongside informal phrasing and possible typos (""BEAST"" in all caps).",23728
9121,Electronics_5,CG,CG,"Perfect grammar with zero typos, reads like marketing copy, Generic praise interchangeable with any product in category, Recurring filler phrases that appear templated across many reviews, No concrete use case or personal detail, Suspiciously short (under 10 words)","CG
Perfect grammar with zero typos, reads like marketing copy, Generic praise interchangeable with any product in category, Recurring filler phrases that appear templated across many reviews, No concrete use case or personal detail, Suspiciously short (under 10 words)",8696
35710,Toys_and_Games_5,CG,UNPARSEABLE,"SIGNALS: Genuine enthusiasm with author-specific references, Typos, informal spelling, or grammatical imperfections consistent with casual human writing JUSTIFICATION: The review includes personal context (son's age, Christmas gift) and specific references, with minor grammatical imperfections consistent with casual human writing.","LABEL: OR  
SIGNALS: Genuine enthusiasm with author-specific references, Typos, informal spelling, or grammatical imperfections consistent with casual human writing  
JUSTIFICATION: The review includes personal context (son's age, Christmas gift) and specific references, with minor grammatical imperfections consistent with casual human writing.",27947
29432,Books_5,CG,CG,"SIGNALS: Perfect grammar with zero typos, reads like marketing copy, Suspiciously short (under 10 words) or long (multi-paragraph for simple product), Text truncates mid-sentence with no closing thought, suggesting a token generation limit, Generic praise interchangeable with any product in category JUSTIFICATION: The review contains generic praise, truncates mid-sentence, and exhibits perfect grammar with no personal context or specific details, strongly indicating it is computer generated.","CG
SIGNALS: Perfect grammar with zero typos, reads like marketing copy, Suspiciously short (under 10 words) or long (multi-paragraph for simple product), Text truncates mid-sentence with no closing thought, suggesting a token generation limit, Generic praise interchangeable with any product in category
JUSTIFICATION: The review contains generic praise, truncates mid-sentence, and exhibits perfect grammar with no personal context or specific details, strongly indicating it is computer generated.",9433
23911,Kindle_Store_5,OR,CG,"SIGNALS: Generic praise interchangeable with any product in category, No personal context, scenario, or opinion whatsoever JUSTIFICATION: The review uses generic, interchangeable praise and lacks personal context or specific details, aligning with CG signals.","CG
SIGNALS: Generic praise interchangeable with any product in category, No personal context, scenario, or opinion whatsoever
JUSTIFICATION: The review uses generic, interchangeable praise and lacks personal context or specific details, aligning with CG signals.",13349
14628,Movies_and_TV_5,CG,CG,"Perfect grammar with zero typos, reads like marketing copy, Generic praise interchangeable with any product in category, Uniform sentence length and structure throughout, Vague superlatives only (""great movie"", ""very good""), No concrete use case or personal detail, Recurring filler phrases that appear templated across many reviews (e.g. ""I think this is a great movie"")","CG
Perfect grammar with zero typos, reads like marketing copy, Generic praise interchangeable with any product in category, Uniform sentence length and structure throughout, Vague superlatives only (""great movie"", ""very good""), No concrete use case or personal detail, Recurring filler phrases that appear templated across many reviews (e.g. ""I think this is a great movie"")",10068
4337,Sports_and_Outdoors_5,OR,OR,"Typos, informal spelling, or grammatical imperfections consistent with casual human writing; Genuine enthusiasm with author-specific or product-specific references (e.g. naming the author, a specific character, a particular use case unique to this product)","OR
Typos, informal spelling, or grammatical imperfections consistent with casual human writing; Genuine enthusiasm with author-specific or product-specific references (e.g. naming the author, a specific character, a particular use case unique to this product)",5299
38603,Clothing_Shoes_and_Jewelry_5,CG,CG,"SIGNALS: Text contains internal contradictions, Generic praise interchangeable with any product in category JUSTIFICATION: The review contradicts itself by stating the size is ""perfect"" yet claims the user ""had to get a size down,"" while using generic praise typical of fake reviews.","CG
SIGNALS: Text contains internal contradictions, Generic praise interchangeable with any product in category
JUSTIFICATION: The review contradicts itself by stating the size is ""perfect"" yet claims the user ""had to get a size down,"" while using generic praise typical of fake reviews.",13535
6066,Sports_and_Outdoors_5,CG,UNPARSEABLE,"SIGNALS: Genuine enthusiasm with author-specific or product-specific references, Typos, informal spelling, or grammatical imperfections consistent with casual human writing JUSTIFICATION: The review includes personal context (""my first set of shorts"") and casual phrasing, aligning with genuine human writing.","LABEL: OR  
SIGNALS: Genuine enthusiasm with author-specific or product-specific references, Typos, informal spelling, or grammatical imperfections consistent with casual human writing  
JUSTIFICATION: The review includes personal context (""my first set of shorts"") and casual phrasing, aligning with genuine human writing.",25351
36501,Toys_and_Games_5,OR,OR,"Typos (""ton prevent""), personal context (grandson, family dynamics), specific product critiques (spinner weakness, storage method), and detailed use cases indicate genuine human experience.","OR
Typos (""ton prevent""), personal context (grandson, family dynamics), specific product critiques (spinner weakness, storage method), and detailed use cases indicate genuine human experience.",11418
18224,Tools_and_Home_Improvement_5,CG,UNPARSEABLE,"SIGNALS: Text truncates mid-sentence with no closing thought, suggesting a token generation limit JUSTIFICATION: The review abruptly cuts off mid-sentence (""I have 2 of these in the shop and I can't"") without resolution, a strong indicator of generated text.","LABEL: CG  
SIGNALS: Text truncates mid-sentence with no closing thought, suggesting a token generation limit  
JUSTIFICATION: The review abruptly cuts off mid-sentence (""I have 2 of these in the shop and I can't"") without resolution, a strong indicator of generated text.",18435
18018,Tools_and_Home_Improvement_5,CG,UNPARSEABLE,"SIGNALS: Typos, informal spelling, or grammatical imperfections consistent with casual human writing JUSTIFICATION: The review contains a typo (""works great.Nice"") and informal phrasing, which aligns with casual human writing rather than generated text.","LABEL: OR  
SIGNALS: Typos, informal spelling, or grammatical imperfections consistent with casual human writing  
JUSTIFICATION: The review contains a typo (""works great.Nice"") and informal phrasing, which aligns with casual human writing rather than generated text.",21173
1725,Home_and_Kitchen_5,CG,CG,"SIGNALS: Recurring filler phrases that appear templated across many reviews (e.g. ""I bought this for a friend"" as a standalone sentence adding no detail), Suspiciously short (under 10 words) or long (multi-paragraph for simple product), No personal context, scenario, or opinion whatsoever JUSTIFICATION: The review contains a templated filler phrase (""I bought this for a friend""), lacks personal context, and is unusually brief with minimal substantive content.","CG
SIGNALS: Recurring filler phrases that appear templated across many reviews (e.g. ""I bought this for a friend"" as a standalone sentence adding no detail), Suspiciously short (under 10 words) or long (multi-paragraph for simple product), No personal context, scenario, or opinion whatsoever
JUSTIFICATION: The review contains a templated filler phrase (""I bought this for a friend""), lacks personal context, and is unusually brief with minimal substantive content.",12682
13837,Movies_and_TV_5,OR,OR,"SIGNALS: Typos, informal spelling, or grammatical imperfections consistent with casual human writing, Genuine enthusiasm with author-specific or product-specific references JUSTIFICATION: The review contains casual language (""not that bad,"" ""mildly entertained"") and a typo (""Its"" instead of ""It's""), which align with genuine human writing patterns.","OR
SIGNALS: Typos, informal spelling, or grammatical imperfections consistent with casual human writing, Genuine enthusiasm with author-specific or product-specific references
JUSTIFICATION: The review contains casual language (""not that bad,"" ""mildly entertained"") and a typo (""Its"" instead of ""It's""), which align with genuine human writing patterns.",14489
39561,Clothing_Shoes_and_Jewelry_5,CG,CG,"SIGNALS: Text truncates mid-sentence with no closing thought, Generic praise interchangeable with any product in category, Text contains internal contradictions JUSTIFICATION: The review abruptly cuts off mid-sentence (""since"") and contains contradictory statements about returning the product while praising its comfort, suggesting inauthenticity.","CG
SIGNALS: Text truncates mid-sentence with no closing thought, Generic praise interchangeable with any product in category, Text contains internal contradictions
JUSTIFICATION: The review abruptly cuts off mid-sentence (""since"") and contains contradictory statements about returning the product while praising its comfort, suggesting inauthenticity.",9965
6689,Sports_and_Outdoors_5,CG,OR,"Typos and informal phrasing (""the rubber"" repeated), specific problem description, and personal context align with genuine human writing.","OR
Typos and informal phrasing (""the rubber"" repeated), specific problem description, and personal context align with genuine human writing.",9113
15246,Movies_and_TV_5,CG,CG,"Perfect grammar with zero typos, reads like marketing copy; generic praise interchangeable with any product in category; recurring filler phrases that appear templated; uniformly structured sentences with vague superlatives.","CG  
Perfect grammar with zero typos, reads like marketing copy; generic praise interchangeable with any product in category; recurring filler phrases that appear templated; uniformly structured sentences with vague superlatives.",14967
17701,Tools_and_Home_Improvement_5,OR,OR,"Typos and informal language (""Hung them this morning""), specific use case details (motion detection setup, light behavior), and personal opinion (""If they last I'll be thrilled"") align with genuine human writing patterns.","OR
Typos and informal language (""Hung them this morning""), specific use case details (motion detection setup, light behavior), and personal opinion (""If they last I'll be thrilled"") align with genuine human writing patterns.",16392
24300,Kindle_Store_5,OR,CG,"SIGNALS: Generic praise interchangeable with any product in category, No personal context, scenario, or opinion whatsoever JUSTIFICATION: The review uses generic, interchangeable praise and lacks personal context or specific details, aligning with computer-generated review patterns.","CG
SIGNALS: Generic praise interchangeable with any product in category, No personal context, scenario, or opinion whatsoever
JUSTIFICATION: The review uses generic, interchangeable praise and lacks personal context or specific details, aligning with computer-generated review patterns.",17524
35735,Toys_and_Games_5,CG,CG,"SIGNALS: Generic praise interchangeable with any product in category, Vague superlatives only, No concrete use case or personal detail, Recurring filler phrases that appear templated across many reviews JUSTIFICATION: The review uses generic praise (""very educational,"" ""fun to play""), vague superlatives, lacks specific use cases, and contains repetitive filler phrases typical of computer-generated text.","CG
SIGNALS: Generic praise interchangeable with any product in category, Vague superlatives only, No concrete use case or personal detail, Recurring filler phrases that appear templated across many reviews
JUSTIFICATION: The review uses generic praise (""very educational,"" ""fun to play""), vague superlatives, lacks specific use cases, and contains repetitive filler phrases typical of computer-generated text.",15936
9155,Electronics_5,OR,OR,"Typos, informal spelling, or grammatical imperfections consistent with casual human writing; Genuine enthusiasm with author-specific or product-specific references (e.g. naming the author, a specific character, a particular use case unique to this product)","OR
Typos, informal spelling, or grammatical imperfections consistent with casual human writing; Genuine enthusiasm with author-specific or product-specific references (e.g. naming the author, a specific character, a particular use case unique to this product)",12289
18206,Tools_and_Home_Improvement_5,CG,UNPARSEABLE,"SIGNALS: Text truncates mid-sentence with no closing thought, suggesting a token generation limit; Generic praise interchangeable with any product in category JUSTIFICATION: The review ends abruptly mid-sentence (""I have a few of them in the"") and uses vague, repetitive praise (""very nice,"" ""very good for the money""), aligning with CG signals.","LABEL: CG  
SIGNALS: Text truncates mid-sentence with no closing thought, suggesting a token generation limit; Generic praise interchangeable with any product in category  
JUSTIFICATION: The review ends abruptly mid-sentence (""I have a few of them in the"") and uses vague, repetitive praise (""very nice,"" ""very good for the money""), aligning with CG signals.",24080
21269,Pet_Supplies_5,OR,OR,"Typos, informal spelling, or grammatical imperfections consistent with casual human writing; Genuine enthusiasm with author-specific or product-specific references (e.g. naming the author, a specific character, a particular use case unique to this product)","OR
Typos, informal spelling, or grammatical imperfections consistent with casual human writing; Genuine enthusiasm with author-specific or product-specific references (e.g. naming the author, a specific character, a particular use case unique to this product)",6136
18965,Tools_and_Home_Improvement_5,OR,OR,"Typos, informal spelling, and genuine enthusiasm with author-specific references (e.g., living in AK, specific use cases) indicate a genuine review.","OR
Typos, informal spelling, and genuine enthusiasm with author-specific references (e.g., living in AK, specific use cases) indicate a genuine review.",6790
6628,Sports_and_Outdoors_5,OR,OR,"Typos, informal spelling, or grammatical imperfections consistent with casual human writing; Genuine enthusiasm with author-specific or product-specific references (e.g. naming specific head circumference measurements relevant to the product's sizing issue)","OR
Typos, informal spelling, or grammatical imperfections consistent with casual human writing; Genuine enthusiasm with author-specific or product-specific references (e.g. naming specific head circumference measurements relevant to the product's sizing issue)",15204
9369,Electronics_5,OR,OR,"SIGNALS: Genuine enthusiasm with author-specific or product-specific references, Typos, informal spelling, or grammatical imperfections consistent with casual human writing JUSTIFICATION: The review includes specific technical details about usage (ESXI box, VMs, pfsense) and a time frame (""3 months of use""), indicating genuine personal experience despite minor grammatical imperfections.","OR
SIGNALS: Genuine enthusiasm with author-specific or product-specific references, Typos, informal spelling, or grammatical imperfections consistent with casual human writing
JUSTIFICATION: The review includes specific technical details about usage (ESXI box, VMs, pfsense) and a time frame (""3 months of use""), indicating genuine personal experience despite minor grammatical imperfections.",15359
35006,Toys_and_Games_5,OR,OR,"SIGNALS: Genuine enthusiasm with author-specific or product-specific references, Typos, informal spelling, or grammatical imperfections consistent with casual human writing JUSTIFICATION: The review includes personal context about prior purchases and specific product performance, with casual language and an emoji, indicating a genuine human experience.","OR
SIGNALS: Genuine enthusiasm with author-specific or product-specific references, Typos, informal spelling, or grammatical imperfections consistent with casual human writing
JUSTIFICATION: The review includes personal context about prior purchases and specific product performance, with casual language and an emoji, indicating a genuine human experience.",10945
18217,Tools_and_Home_Improvement_5,OR,UNPARSEABLE,"SIGNALS: Typos, informal spelling, or grammatical imperfections consistent with casual human writing, Genuine enthusiasm with author-specific or product-specific references JUSTIFICATION: The review contains a typo (""pusing"" instead of ""pushing"") and provides specific, personal advice about using multiple tools together, indicating genuine experience.","LABEL: OR  
SIGNALS: Typos, informal spelling, or grammatical imperfections consistent with casual human writing, Genuine enthusiasm with author-specific or product-specific references  
JUSTIFICATION: The review contains a typo (""pusing"" instead of ""pushing"") and provides specific, personal advice about using multiple tools together, indicating genuine experience.",11853
14445,Movies_and_TV_5,CG,CG,"SIGNALS: Text truncates mid-sentence with no closing thought, suggesting a token generation limit, Generic praise interchangeable with any product in category, Oddly formal or stilted tone, Recurring filler phrases that appear templated across many reviews, Same sentence or phrase repeated verbatim within the review JUSTIFICATION: The review contains truncated sentences, generic praise, repetitive phrasing, and an odd formal tone consistent with computer-generated text.","CG
SIGNALS: Text truncates mid-sentence with no closing thought, suggesting a token generation limit, Generic praise interchangeable with any product in category, Oddly formal or stilted tone, Recurring filler phrases that appear templated across many reviews, Same sentence or phrase repeated verbatim within the review
JUSTIFICATION: The review contains truncated sentences, generic praise, repetitive phrasing, and an odd formal tone consistent with computer-generated text.",13813
38687,Clothing_Shoes_and_Jewelry_5,CG,CG,"SIGNALS: Sentences that are semantically nonsensical or logically impossible (e.g. ""I am a 32D, and these boots are very comfortable"") JUSTIFICATION: The review contains a logically impossible statement about bra size in the context of boots, which is a strong indicator of a computer-generated fake review.","CG
SIGNALS: Sentences that are semantically nonsensical or logically impossible (e.g. ""I am a 32D, and these boots are very comfortable"")
JUSTIFICATION: The review contains a logically impossible statement about bra size in the context of boots, which is a strong indicator of a computer-generated fake review.",7081
1930,Home_and_Kitchen_5,CG,CG,"SIGNALS: Text truncates mid-sentence with no closing thought, Generic praise interchangeable with any product in category JUSTIFICATION: The review abruptly cuts off mid-sentence (""the handle is"") and uses generic, vague descriptors (""thick and sturdy,"" ""nice, solid piece of wood"") without specific personal context or unique details, aligning with CG signals.","CG  
SIGNALS: Text truncates mid-sentence with no closing thought, Generic praise interchangeable with any product in category  
JUSTIFICATION: The review abruptly cuts off mid-sentence (""the handle is"") and uses generic, vague descriptors (""thick and sturdy,"" ""nice, solid piece of wood"") without specific personal context or unique details, aligning with CG signals.",12598
6330,Sports_and_Outdoors_5,CG,CG,"SIGNALS: Generic praise interchangeable with any product in category, Text truncates mid-sentence with no closing thought, Vague superlatives only, Recurring filler phrases that appear templated JUSTIFICATION: The review contains generic praise (""so small and cute""), vague superlatives (""perfect gift""), and truncates mid-sentence, while using repetitive phrasing (""gift for him too"") typical of generated text.","CG
SIGNALS: Generic praise interchangeable with any product in category, Text truncates mid-sentence with no closing thought, Vague superlatives only, Recurring filler phrases that appear templated
JUSTIFICATION: The review contains generic praise (""so small and cute""), vague superlatives (""perfect gift""), and truncates mid-sentence, while using repetitive phrasing (""gift for him too"") typical of generated text.",9868
37859,Clothing_Shoes_and_Jewelry_5,OR,OR,"Typos, informal spelling, or grammatical imperfections consistent with casual human writing; Genuine enthusiasm with author-specific or product-specific references (e.g. naming the author, a specific character, a particular use case unique to this product)","OR
Typos, informal spelling, or grammatical imperfections consistent with casual human writing; Genuine enthusiasm with author-specific or product-specific references (e.g. naming the author, a specific character, a particular use case unique to this product)",9381
19213,Tools_and_Home_Improvement_5,OR,UNPARSEABLE,"SIGNALS: Genuine enthusiasm with author-specific or product-specific references, Typos, informal spelling, or grammatical imperfections consistent with casual human writing JUSTIFICATION: The review includes specific personal context (e.g., ""I'm a mechanic and general tinkerer""), detailed use cases, and informal language with typos, aligning with genuine human writing.","LABEL: OR  
SIGNALS: Genuine enthusiasm with author-specific or product-specific references, Typos, informal spelling, or grammatical imperfections consistent with casual human writing  
JUSTIFICATION: The review includes specific personal context (e.g., ""I'm a mechanic and general tinkerer""), detailed use cases, and informal language with typos, aligning with genuine human writing.",14383
3665,Home_and_Kitchen_5,OR,UNPARSEABLE,"SIGNALS: Genuine enthusiasm with author-specific or product-specific references, Typos, informal spelling, or grammatical imperfections consistent with casual human writing JUSTIFICATION: The review includes specific personal context (e.g., comparing to a previous mattress, replacing their king mattress), detailed use cases, and casual language with minor typos, aligning with genuine human writing.","LABEL: OR  
SIGNALS: Genuine enthusiasm with author-specific or product-specific references, Typos, informal spelling, or grammatical imperfections consistent with casual human writing  
JUSTIFICATION: The review includes specific personal context (e.g., comparing to a previous mattress, replacing their king mattress), detailed use cases, and casual language with minor typos, aligning with genuine human writing.",35698
22536,Pet_Supplies_5,CG,UNPARSEABLE,"SIGNALS: Text contains internal contradictions, Oddly formal or stilted tone, No concrete use case or personal detail JUSTIFICATION: The review contradicts itself by praising the product while stating ""it's a real shame"" and gives confusing, contradictory sizing advice, which aligns with CG signals.","LABEL: CG  
SIGNALS: Text contains internal contradictions, Oddly formal or stilted tone, No concrete use case or personal detail  
JUSTIFICATION: The review contradicts itself by praising the product while stating ""it's a real shame"" and gives confusing, contradictory sizing advice, which aligns with CG signals.",22872
2112,Home_and_Kitchen_5,OR,OR,"SIGNALS: Genuine enthusiasm with author-specific or product-specific references, Typos, informal spelling, or grammatical imperfections consistent with casual human writing JUSTIFICATION: The review includes specific personal context (""my situation"") and informal phrasing (""It's alright""), aligning with genuine human writing patterns.","OR
SIGNALS: Genuine enthusiasm with author-specific or product-specific references, Typos, informal spelling, or grammatical imperfections consistent with casual human writing
JUSTIFICATION: The review includes specific personal context (""my situation"") and informal phrasing (""It's alright""), aligning with genuine human writing patterns.",26759
26293,Kindle_Store_5,OR,UNPARSEABLE,"SIGNALS: Typos, informal spelling, or grammatical imperfections consistent with casual human writing; Genuine enthusiasm with author-specific or product-specific references JUSTIFICATION: The review contains casual typos (""The. Body language"") and informal phrasing, along with personal references to characters (""Cerritos,"" ""Cruz"") and specific emotional engagement, aligning with genuine human writing.","LABEL: OR  
SIGNALS: Typos, informal spelling, or grammatical imperfections consistent with casual human writing; Genuine enthusiasm with author-specific or product-specific references  
JUSTIFICATION: The review contains casual typos (""The. Body language"") and informal phrasing, along with personal references to characters (""Cerritos,"" ""Cruz"") and specific emotional engagement, aligning with genuine human writing.",26475
20687,Pet_Supplies_5,OR,OR,"Typos (""NOT"" in all caps) and specific personal experience (""I had 2 fail at the same time"") align with genuine human writing patterns.","OR
Typos (""NOT"" in all caps) and specific personal experience (""I had 2 fail at the same time"") align with genuine human writing patterns.",19214
10709,Electronics_5,OR,UNPARSEABLE,"SIGNALS: Genuine enthusiasm with author-specific or product-specific references, Typos, informal spelling, or grammatical imperfections consistent with casual human writing JUSTIFICATION: The review includes specific, personal use cases (e.g., ""take regular pictures of the Sun"") and product details (e.g., ""Rebel EOS T3i""), aligning with genuine human experience despite minor grammatical quirks.","LABEL: OR  
SIGNALS: Genuine enthusiasm with author-specific or product-specific references, Typos, informal spelling, or grammatical imperfections consistent with casual human writing  
JUSTIFICATION: The review includes specific, personal use cases (e.g., ""take regular pictures of the Sun"") and product details (e.g., ""Rebel EOS T3i""), aligning with genuine human experience despite minor grammatical quirks.",29863
11215,Electronics_5,OR,OR,"Typos, informal spelling, and product-specific references (HP 6540 printer, WPA setup) align with genuine human writing, while the detailed setup process and personal hesitation indicate authentic experience.","OR
Typos, informal spelling, and product-specific references (HP 6540 printer, WPA setup) align with genuine human writing, while the detailed setup process and personal hesitation indicate authentic experience.",14557
33101,Toys_and_Games_5,CG,CG,"SIGNALS: Text truncates mid-sentence with no closing thought, suggesting a token generation limit, Generic praise interchangeable with any product in category, Oddly formal or stilted tone JUSTIFICATION: The review truncates mid-sentence with no closure, uses generic praise, and has an odd tone despite mentioning disappointment, all strong CG signals.","CG
SIGNALS: Text truncates mid-sentence with no closing thought, suggesting a token generation limit, Generic praise interchangeable with any product in category, Oddly formal or stilted tone
JUSTIFICATION: The review truncates mid-sentence with no closure, uses generic praise, and has an odd tone despite mentioning disappointment, all strong CG signals.",21882
