row_id,category,true_label,model_label,reasoning,model_raw,latency_ms
39910,Clothing_Shoes_and_Jewelry_5,OR,OR,"The review includes specific, personal details about trying on multiple sizes, the initial tightness of the shoes, and a unique feeling of ""getting away with something,"" which aligns with authentic human experiences rather than generic or templated language.","OR  
The review includes specific, personal details about trying on multiple sizes, the initial tightness of the shoes, and a unique feeling of ""getting away with something,"" which aligns with authentic human experiences rather than generic or templated language.",7553
24779,Kindle_Store_5,CG,CG,"The review uses generic praise (""doesn't disappoint,"" ""quick read"") and lacks specific details about the product's content or personal experience, which are common traits of templated or auto-generated text.","CG  
The review uses generic praise (""doesn't disappoint,"" ""quick read"") and lacks specific details about the product's content or personal experience, which are common traits of templated or auto-generated text.",7212
7331,Sports_and_Outdoors_5,OR,CG,"The review contains embedded HTML code and multiple product links without contextual explanation, which are strong indicators of templated or auto-generated text rather than a natural human-written review.","CG  
The review contains embedded HTML code and multiple product links without contextual explanation, which are strong indicators of templated or auto-generated text rather than a natural human-written review.",13585
36257,Toys_and_Games_5,OR,OR,"The review includes specific, personal anecdotes (e.g., the daughter's age, the cat incident) and detailed observations about the toy's functionality, which align with the kind of nuanced feedback a real buyer might provide.","OR  
The review includes specific, personal anecdotes (e.g., the daughter's age, the cat incident) and detailed observations about the toy's functionality, which align with the kind of nuanced feedback a real buyer might provide.",10009
27669,Kindle_Store_5,OR,OR,"The review includes nuanced observations about the book's structure and evolution, specific character descriptions, and a balanced critique that reflects a reader's personal perspective, which aligns with human-like analysis rather than templated or generic language.","OR  
The review includes nuanced observations about the book's structure and evolution, specific character descriptions, and a balanced critique that reflects a reader's personal perspective, which aligns with human-like analysis rather than templated or generic language.",16252
27694,Kindle_Store_5,CG,CG,"The review contains repetitive phrasing (""I really enjoyed this book,"" ""well developed""), generic praise, and an abrupt cutoff, which are common indicators of templated or auto-generated text.","CG  
The review contains repetitive phrasing (""I really enjoyed this book,"" ""well developed""), generic praise, and an abrupt cutoff, which are common indicators of templated or auto-generated text.",8610
18018,Tools_and_Home_Improvement_5,CG,CG,"The review uses repetitive phrasing (""very sturdy,"" ""works great""), generic praise, and lacks personal anecdotes or nuanced details typical of human-written reviews. The structure feels templated, with a focus on checklist-style observations rather than a coherent narrative.","CG  
The review uses repetitive phrasing (""very sturdy,"" ""works great""), generic praise, and lacks personal anecdotes or nuanced details typical of human-written reviews. The structure feels templated, with a focus on checklist-style observations rather than a coherent narrative.",11189
36800,Clothing_Shoes_and_Jewelry_5,OR,OR,"The review includes a specific, personal anecdote (""Been wearing 501s since the late 1970s"") that suggests genuine long-term experience with the product, which is more characteristic of a human-written review than a generic or templated one.","OR  
The review includes a specific, personal anecdote (""Been wearing 501s since the late 1970s"") that suggests genuine long-term experience with the product, which is more characteristic of a human-written review than a generic or templated one.",12088
3000,Home_and_Kitchen_5,CG,CG,"The review contains contradictory statements (e.g., claiming the stand ""worked wonderfully"" yet later expressing confusion about its functionality) and generic phrasing, which are common indicators of templated or auto-generated text.","CG  
The review contains contradictory statements (e.g., claiming the stand ""worked wonderfully"" yet later expressing confusion about its functionality) and generic phrasing, which are common indicators of templated or auto-generated text.",11490
15255,Movies_and_TV_5,CG,CG,"The review contains repetitive phrases (""I can't say enough about it,"" ""I'm glad I did""), generic praise, and lacks specific details about the movie's content, which are common indicators of templated or auto-generated text.","CG  
The review contains repetitive phrases (""I can't say enough about it,"" ""I'm glad I did""), generic praise, and lacks specific details about the movie's content, which are common indicators of templated or auto-generated text.",9878
17540,Tools_and_Home_Improvement_5,CG,CG,"The review contains repetitive phrasing (""wide-angle"" mentioned twice in quick succession) and overly specific, implausible claims (e.g., ""see through a tall tree"" with a flashlight), which are common indicators of templated or auto-generated text.","CG  
The review contains repetitive phrasing (""wide-angle"" mentioned twice in quick succession) and overly specific, implausible claims (e.g., ""see through a tall tree"" with a flashlight), which are common indicators of templated or auto-generated text.",12532
5166,Sports_and_Outdoors_5,OR,OR,"The review includes specific, concrete details about the product's failure (the string coming apart after 3–4 uses), which aligns with a real buyer's experience, despite the minor typo (""arfter"").","OR  
The review includes specific, concrete details about the product's failure (the string coming apart after 3–4 uses), which aligns with a real buyer's experience, despite the minor typo (""arfter"").",17299
13886,Movies_and_TV_5,OR,CG,"The review uses generic praise (""a very good movie"") and lacks personal anecdotes or specific details a real buyer might include, while the phrasing ""watch it and decide for your self"" suggests a templated structure common in auto-generated text.","CG  
The review uses generic praise (""a very good movie"") and lacks personal anecdotes or specific details a real buyer might include, while the phrasing ""watch it and decide for your self"" suggests a templated structure common in auto-generated text.",28403
35200,Toys_and_Games_5,OR,OR,"The review includes specific, personal details (e.g., the nephew’s age, the brother helping with setup) and mentions a genuine follow-up desire (wanting more stickbots), which aligns with the kind of nuanced, context-rich language a real buyer might use.","OR  
The review includes specific, personal details (e.g., the nephew’s age, the brother helping with setup) and mentions a genuine follow-up desire (wanting more stickbots), which aligns with the kind of nuanced, context-rich language a real buyer might use.",33362
10183,Electronics_5,CG,CG,"The review exhibits repetitive phrasing (""the case is"") and an abrupt, incomplete negative point, which are common indicators of templated or auto-generated text. The specificity of purchasing two cases for a spouse is plausible, but the overall structure feels formulaic rather than organic.","CG  
The review exhibits repetitive phrasing (""the case is"") and an abrupt, incomplete negative point, which are common indicators of templated or auto-generated text. The specificity of purchasing two cases for a spouse is plausible, but the overall structure feels formulaic rather than organic.",42783
37192,Clothing_Shoes_and_Jewelry_5,OR,OR,"The review mentions a specific issue (""a little tight"") and a personal expectation (""they will loosen as I wear them""), which aligns with the kind of detailed, experiential feedback a real buyer might provide.","OR  
The review mentions a specific issue (""a little tight"") and a personal expectation (""they will loosen as I wear them""), which aligns with the kind of detailed, experiential feedback a real buyer might provide.",40709
35710,Toys_and_Games_5,CG,CG,"The review uses repetitive phrasing (""Great for the kids, too,"" ""I highly recommend it""), mentions overly specific yet vague claims (e.g., ""the most beautiful figure in the series""), and lacks personal, nuanced details that would typically appear in an authentic review.","CG  
The review uses repetitive phrasing (""Great for the kids, too,"" ""I highly recommend it""), mentions overly specific yet vague claims (e.g., ""the most beautiful figure in the series""), and lacks personal, nuanced details that would typically appear in an authentic review.",40005
36301,Toys_and_Games_5,OR,OR,"The review includes specific, personal anecdotes (e.g., crashing over 100 times, using glue on props) and detailed comparisons to another product, which align with the kind of nuanced, authentic feedback a real buyer might provide.","OR  
The review includes specific, personal anecdotes (e.g., crashing over 100 times, using glue on props) and detailed comparisons to another product, which align with the kind of nuanced, authentic feedback a real buyer might provide.",39948
18963,Tools_and_Home_Improvement_5,CG,CG,"The review contains repetitive phrasing (""It works well for smaller jobs. I'm not sure why I got it for this price""), an abrupt, incomplete sentence, and mentions of unrelated details (e.g., a Beretta pistol) that lack coherence with the product category, suggesting templated or auto-generated text.","CG  
The review contains repetitive phrasing (""It works well for smaller jobs. I'm not sure why I got it for this price""), an abrupt, incomplete sentence, and mentions of unrelated details (e.g., a Beretta pistol) that lack coherence with the product category, suggesting templated or auto-generated text.",53634
15003,Movies_and_TV_5,OR,OR,"The review includes specific critiques about character dynamics, actor performances, and nuanced storytelling, which align with the detailed observations of a real viewer rather than generic or templated language.","OR  
The review includes specific critiques about character dynamics, actor performances, and nuanced storytelling, which align with the detailed observations of a real viewer rather than generic or templated language.",39438
17382,Tools_and_Home_Improvement_5,OR,OR,"The review includes specific details about the product's failure (""unravelling at the base after using them less than a month"") and context about the intended use (""tactical/law enforcement""), which align with the kind of personal, detailed feedback a real buyer might provide.","OR  
The review includes specific details about the product's failure (""unravelling at the base after using them less than a month"") and context about the intended use (""tactical/law enforcement""), which align with the kind of personal, detailed feedback a real buyer might provide.",26732
37817,Clothing_Shoes_and_Jewelry_5,CG,OR,"The review includes a specific, personal detail about difficulty with ""a larger head,"" which aligns with a real buyer's experience, and the phrasing feels natural and untemplated.","OR  
The review includes a specific, personal detail about difficulty with ""a larger head,"" which aligns with a real buyer's experience, and the phrasing feels natural and untemplated.",47213
2838,Home_and_Kitchen_5,CG,CG,"The review contains repetitive phrasing (""The only reason I gave it 4 stars is that the plastic parts are very flimsy"") and an incomplete sentence (""I haven't used them yet, but I""), which are common tells of templated or auto-generated text.","CG  
The review contains repetitive phrasing (""The only reason I gave it 4 stars is that the plastic parts are very flimsy"") and an incomplete sentence (""I haven't used them yet, but I""), which are common tells of templated or auto-generated text.",48244
23734,Kindle_Store_5,OR,CG,"The review is overly generic, lacks specific details about the product, and contains a minor grammatical error (""want continue"" instead of ""want to continue""), which are common indicators of templated or auto-generated text.","CG  
The review is overly generic, lacks specific details about the product, and contains a minor grammatical error (""want continue"" instead of ""want to continue""), which are common indicators of templated or auto-generated text.",39757
20652,Pet_Supplies_5,CG,CG,"The review is overly generic, mentions an unusual issue (assembly for a chew toy), and uses templated phrasing like ""the only problem,"" which are common signs of auto-generated text.","CG  
The review is overly generic, mentions an unusual issue (assembly for a chew toy), and uses templated phrasing like ""the only problem,"" which are common signs of auto-generated text.",38753
35330,Toys_and_Games_5,OR,OR,"The review includes specific, personal details (e.g., the child's age, the product's sturdiness) and practical observations about usage, which align with how a real buyer might describe their experience.","OR  
The review includes specific, personal details (e.g., the child's age, the product's sturdiness) and practical observations about usage, which align with how a real buyer might describe their experience.",40111
3797,Home_and_Kitchen_5,OR,CG,"The review uses repetitive phrasing (""great quality,"" ""works very well"") and overly structured, templated language, which is common in AI-generated text, while the specific details about product features are plausible but lack the natural variation and personal anecdotes typical of human reviews.","CG  
The review uses repetitive phrasing (""great quality,"" ""works very well"") and overly structured, templated language, which is common in AI-generated text, while the specific details about product features are plausible but lack the natural variation and personal anecdotes typical of human reviews.",43523
23793,Kindle_Store_5,OR,CG,"The review uses vague, templated phrasing (""captivating story"") and lacks specific details about the product's content or personal experience, which are common indicators of generated text.","CG  
The review uses vague, templated phrasing (""captivating story"") and lacks specific details about the product's content or personal experience, which are common indicators of generated text.",48777
9124,Electronics_5,CG,OR,"The review includes a specific, product-related complaint (iPad mini not fitting) that a real user might mention, and the language is concise and direct, which aligns with genuine feedback.","OR  
The review includes a specific, product-related complaint (iPad mini not fitting) that a real user might mention, and the language is concise and direct, which aligns with genuine feedback.",45162
15730,Tools_and_Home_Improvement_5,OR,CG,"The review is extremely brief, uses generic phrases common in templated text (""Works as described,"" ""Would buy again""), and lacks specific details a real buyer might include, such as personal experience with the installation process or unique benefits observed.","CG  
The review is extremely brief, uses generic phrases common in templated text (""Works as described,"" ""Would buy again""), and lacks specific details a real buyer might include, such as personal experience with the installation process or unique benefits observed.",38282
29746,Books_5,OR,CG,"The review uses generic praise (""good,"" ""very good""), lacks specific details about characters or plot developments, and follows a templated structure common in auto-generated text.","CG  
The review uses generic praise (""good,"" ""very good""), lacks specific details about characters or plot developments, and follows a templated structure common in auto-generated text.",36362
28504,Books_5,OR,CG,"The review is overly generic, lacks specific details about the book's content or personal experience, and uses templated phrases like ""exceptional ending,"" which are common in auto-generated text.","CG  
The review is overly generic, lacks specific details about the book's content or personal experience, and uses templated phrases like ""exceptional ending,"" which are common in auto-generated text.",37532
26179,Kindle_Store_5,OR,CG,"The review uses structured, somewhat clichéd phrasing (""love does incredibly stupid things"") and lacks personal, idiosyncratic details that might appear in a human-written review, suggesting templated or auto-generated text.","CG  
The review uses structured, somewhat clichéd phrasing (""love does incredibly stupid things"") and lacks personal, idiosyncratic details that might appear in a human-written review, suggesting templated or auto-generated text.",40189
39561,Clothing_Shoes_and_Jewelry_5,CG,CG,"The review contains contradictory statements (returning the product but praising comfort) and abruptly cuts off mid-sentence, which are common signs of templated or auto-generated text. The overly specific details about the son’s height, weight, and size may also indicate forced inclusion of generic ""human-like"" elements.","CG  
The review contains contradictory statements (returning the product but praising comfort) and abruptly cuts off mid-sentence, which are common signs of templated or auto-generated text. The overly specific details about the son’s height, weight, and size may also indicate forced inclusion of generic ""human-like"" elements.",56830
773,Home_and_Kitchen_5,OR,CG,"The review contains a mix of specific details (""steel is pretty thin,"" ""glass covers"") and generic phrasing (""they're OK""), which may indicate templated language. The abrupt transition between negative and positive comments lacks the natural flow typical of human-written reviews.","CG  
The review contains a mix of specific details (""steel is pretty thin,"" ""glass covers"") and generic phrasing (""they're OK""), which may indicate templated language. The abrupt transition between negative and positive comments lacks the natural flow typical of human-written reviews.",42270
21264,Pet_Supplies_5,OR,CG,"The review uses generic praise (""still a good feeder"") and lacks specific personal details a real buyer might include, with a templated structure that suggests auto-generation.","CG  
The review uses generic praise (""still a good feeder"") and lacks specific personal details a real buyer might include, with a templated structure that suggests auto-generation.",31695
35141,Toys_and_Games_5,CG,CG,"The review contains contradictory statements (1-star rating but mentions giving 5 stars for a specific reason) and vague, generic complaints that lack the nuanced, specific details typical of human-written reviews.","CG  
The review contains contradictory statements (1-star rating but mentions giving 5 stars for a specific reason) and vague, generic complaints that lack the nuanced, specific details typical of human-written reviews.",32198
22056,Pet_Supplies_5,CG,CG,"The review contains disjointed phrasing, generic praise (""it worked,"" ""still going strong""), and an incomplete sentence, which are common indicators of templated or auto-generated text rather than a natural, detailed human account.","CG  
The review contains disjointed phrasing, generic praise (""it worked,"" ""still going strong""), and an incomplete sentence, which are common indicators of templated or auto-generated text rather than a natural, detailed human account.",36191
13825,Movies_and_TV_5,CG,CG,"The review contains repetitive, generic praise (""Great movie!"", ""I love this movie"") and lacks specific details about the movie's content, which are common indicators of templated or auto-generated text.","CG  
The review contains repetitive, generic praise (""Great movie!"", ""I love this movie"") and lacks specific details about the movie's content, which are common indicators of templated or auto-generated text.",40128
10459,Electronics_5,CG,CG,"The review contains repetitive mentions of ""TiVo 6 works fine"" and lacks specific details about the product's features or personal experience, which are common indicators of templated or auto-generated text.","CG  
The review contains repetitive mentions of ""TiVo 6 works fine"" and lacks specific details about the product's features or personal experience, which are common indicators of templated or auto-generated text.",42845
27733,Kindle_Store_5,OR,OR,"The review includes specific plot details, personal observations (e.g., noting typos), and a natural flow that aligns with a human's reading experience, rather than templated or generic language.","OR  
The review includes specific plot details, personal observations (e.g., noting typos), and a natural flow that aligns with a human's reading experience, rather than templated or generic language.",37074
477,Home_and_Kitchen_5,OR,CG,"The review uses generic, templated language (""enhances the mood,"" ""beautiful night light"") without specific details about personal experience or unique observations, which are common traits of auto-generated text.","CG  
The review uses generic, templated language (""enhances the mood,"" ""beautiful night light"") without specific details about personal experience or unique observations, which are common traits of auto-generated text.",29996
6974,Sports_and_Outdoors_5,OR,OR,"The review includes specific, personal context (e.g., ""Pink hockey team"") and detailed descriptions of fit and comfort, which align with a real buyer's experience, while the phrasing, though slightly awkward, feels authentic rather than templated.","OR  
The review includes specific, personal context (e.g., ""Pink hockey team"") and detailed descriptions of fit and comfort, which align with a real buyer's experience, while the phrasing, though slightly awkward, feels authentic rather than templated.",40599
10368,Electronics_5,OR,OR,"The review includes specific product details (Sony a6000, YN-560 III speedlights) and personal context (not needing a receiver due to existing equipment), which align with a real buyer’s experience. The informal tone and minor grammatical inconsistencies (""i like to ability"") also suggest human authorship.","OR  
The review includes specific product details (Sony a6000, YN-560 III speedlights) and personal context (not needing a receiver due to existing equipment), which align with a real buyer’s experience. The informal tone and minor grammatical inconsistencies (""i like to ability"") also suggest human authorship.",36244
33954,Toys_and_Games_5,OR,CG,"The review lacks specific details about the product's features or usage, uses generic praise (""loves it""), and has a repetitive structure (""Buy it again""), which are common indicators of templated or auto-generated text.","CG  
The review lacks specific details about the product's features or usage, uses generic praise (""loves it""), and has a repetitive structure (""Buy it again""), which are common indicators of templated or auto-generated text.",43281
14628,Movies_and_TV_5,CG,CG,"The review contains repetitive phrasing (""good one,"" ""great movie,"" ""very good""), generic praise, and lacks specific details about plot or character development, which are common indicators of templated or auto-generated text.","CG  
The review contains repetitive phrasing (""good one,"" ""great movie,"" ""very good""), generic praise, and lacks specific details about plot or character development, which are common indicators of templated or auto-generated text.",27870
14932,Movies_and_TV_5,CG,CG,"The review contains repetitive phrasing (""It is a film that...""), generic praise without specific examples, and an incomplete sentence, which are common indicators of templated or auto-generated text.","CG  
The review contains repetitive phrasing (""It is a film that...""), generic praise without specific examples, and an incomplete sentence, which are common indicators of templated or auto-generated text.",47091
30100,Books_5,CG,CG,"The review cuts off mid-sentence (""the plot"") and contains an odd parenthetical ""(C)"" in the child's name, suggesting incomplete or templated phrasing typical of generated text.","CG  
The review cuts off mid-sentence (""the plot"") and contains an odd parenthetical ""(C)"" in the child's name, suggesting incomplete or templated phrasing typical of generated text.",39843
24842,Kindle_Store_5,CG,CG,"The review uses repetitive phrasing (""I love the series,"" ""I love the characters"") and lacks specific details about the product's content or personal experience, which are common traits of templated or auto-generated text.","CG  
The review uses repetitive phrasing (""I love the series,"" ""I love the characters"") and lacks specific details about the product's content or personal experience, which are common traits of templated or auto-generated text.",40509
20591,Pet_Supplies_5,CG,CG,"The review is overly brief and formulaic, with generic praise (""Works as expected"") and a vague, templated complaint about assembly, lacking the personal, detailed anecdotes typical of human-written reviews.","CG  
The review is overly brief and formulaic, with generic praise (""Works as expected"") and a vague, templated complaint about assembly, lacking the personal, detailed anecdotes typical of human-written reviews.",41941
32344,Books_5,OR,OR,"The review includes nuanced critiques, specific examples of the book's flaws (e.g., hyperbole, foreshadowing), and personal judgments about its suitability for students, which align with the detailed, subjective analysis typical of human-written reviews.","OR  
The review includes nuanced critiques, specific examples of the book's flaws (e.g., hyperbole, foreshadowing), and personal judgments about its suitability for students, which align with the detailed, subjective analysis typical of human-written reviews.",39891
7508,Sports_and_Outdoors_5,OR,OR,"The review includes specific personal observations (e.g., self-assessment of physical strength, detailed PSI measurements), nuanced skepticism about other reviews, and a reasoned conclusion about product value—hallmarks of a human's authentic experience rather than templated text.","OR  
The review includes specific personal observations (e.g., self-assessment of physical strength, detailed PSI measurements), nuanced skepticism about other reviews, and a reasoned conclusion about product value—hallmarks of a human's authentic experience rather than templated text.",33056
13726,Movies_and_TV_5,CG,CG,"The review contains repetitive phrasing (""the first one was a little better""), lacks specific details about the product, and ends abruptly with an unfinished sentence, all of which are common indicators of templated or auto-generated text.","CG  
The review contains repetitive phrasing (""the first one was a little better""), lacks specific details about the product, and ends abruptly with an unfinished sentence, all of which are common indicators of templated or auto-generated text.",46642
17493,Tools_and_Home_Improvement_5,OR,OR,"The review includes specific, personal details about the product's retraction speed and the user's own experience with it, which aligns with how a real person might describe a negative encounter. The phrasing feels authentic and avoids generic or templated language.","OR  
The review includes specific, personal details about the product's retraction speed and the user's own experience with it, which aligns with how a real person might describe a negative encounter. The phrasing feels authentic and avoids generic or templated language.",38104
35352,Toys_and_Games_5,OR,OR,"The review includes specific, personal judgments about the product's components (""answer cards as funny as a lot of the original black box cards"") and practical usage (""fine to pick through to grab a few out""), which align with the detailed, nuanced feedback typical of a real buyer.","OR  
The review includes specific, personal judgments about the product's components (""answer cards as funny as a lot of the original black box cards"") and practical usage (""fine to pick through to grab a few out""), which align with the detailed, nuanced feedback typical of a real buyer.",56553
10701,Electronics_5,CG,CG,"The review contains awkward phrasing, parenthetical asides, and generic complaints about menus that feel templated, lacking the natural flow and personal specificity typical of human-written reviews.","CG  
The review contains awkward phrasing, parenthetical asides, and generic complaints about menus that feel templated, lacking the natural flow and personal specificity typical of human-written reviews.",60235
1619,Home_and_Kitchen_5,CG,CG,"The review contains grammatical errors (e.g., ""Its"" missing an apostrophe) and ends abruptly mid-sentence, which are common signs of templated or auto-generated text. While it mentions specific details like ""thick enough to cover my entire mattress,"" the lack of personal anecdotes or nuanced language suggests it may not be a genuine human review.","CG  
The review contains grammatical errors (e.g., ""Its"" missing an apostrophe) and ends abruptly mid-sentence, which are common signs of templated or auto-generated text. While it mentions specific details like ""thick enough to cover my entire mattress,"" the lack of personal anecdotes or nuanced language suggests it may not be a genuine human review.",46751
38687,Clothing_Shoes_and_Jewelry_5,CG,CG,"The review contains generic praise and an odd mention of ""32D"" (likely a typo or placeholder), which is inconsistent with typical human-written details about footwear sizing or fit.","CG  
The review contains generic praise and an odd mention of ""32D"" (likely a typo or placeholder), which is inconsistent with typical human-written details about footwear sizing or fit.",44461
21243,Pet_Supplies_5,CG,CG,"The review uses generic praise and lacks personal anecdotes or specific details a real buyer might include, with repetitive phrasing and awkward structure suggesting templated generation.","CG  
The review uses generic praise and lacks personal anecdotes or specific details a real buyer might include, with repetitive phrasing and awkward structure suggesting templated generation.",33100
5200,Sports_and_Outdoors_5,CG,CG,"The review contains a specific detail (7"" waist) but abruptly cuts off mid-sentence, and the phrasing (""the only thing that is a little extra"") lacks the elaboration typical of human-written reviews, suggesting templated or incomplete generation.","CG  
The review contains a specific detail (7"" waist) but abruptly cuts off mid-sentence, and the phrasing (""the only thing that is a little extra"") lacks the elaboration typical of human-written reviews, suggesting templated or incomplete generation.",37207
6330,Sports_and_Outdoors_5,CG,CG,"The review contains repetitive phrasing (""gift for him too""), generic praise without specific details about product use, and an incomplete final sentence, which are common indicators of templated or auto-generated text.","CG  
The review contains repetitive phrasing (""gift for him too""), generic praise without specific details about product use, and an incomplete final sentence, which are common indicators of templated or auto-generated text.",39306
33101,Toys_and_Games_5,CG,CG,"The review contains contradictory praise (""Love these ugly dolls"") and an incomplete sentence (""but I was pretty...""), which are common tells of templated or auto-generated text. The phrasing lacks the nuanced specificity and coherence typical of human-written reviews.","CG  
The review contains contradictory praise (""Love these ugly dolls"") and an incomplete sentence (""but I was pretty...""), which are common tells of templated or auto-generated text. The phrasing lacks the nuanced specificity and coherence typical of human-written reviews.",47355
19212,Tools_and_Home_Improvement_5,CG,CG,"The review contains repetitive, templated phrases (e.g., ""I have a new charger and the old one works fine"" repeated verbatim) and abrupt, inconsistent content (e.g., cutting off mid-sentence), which are strong indicators of auto-generated text rather than natural human expression.","CG  
The review contains repetitive, templated phrases (e.g., ""I have a new charger and the old one works fine"" repeated verbatim) and abrupt, inconsistent content (e.g., cutting off mid-sentence), which are strong indicators of auto-generated text rather than natural human expression.",33656
15010,Movies_and_TV_5,CG,CG,"The review contains contradictory statements (e.g., calling the acting ""okay"" and ""horrible""), inconsistent recommendations (criticizing the movie yet strongly recommending it), and overly specific, disjointed details that lack the natural flow of a human's genuine reflection.","CG  
The review contains contradictory statements (e.g., calling the acting ""okay"" and ""horrible""), inconsistent recommendations (criticizing the movie yet strongly recommending it), and overly specific, disjointed details that lack the natural flow of a human's genuine reflection.",36123
